NROW,NCOL,XORI,YORI,XINC,YINC,ROTATION,YFLIP,gridId,surfaceName,interpretationSetId,sourceProjectId
770,602,415550,7256425,25,25,270,1,21646,HD-Tilje3.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21643,HD-Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21579,HD-Tilje3.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23551,HD-T_Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21595,HD-Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22263,HD-Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21644,HD-Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21647,HD-Tilje3.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21663,HD-Aare2.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21578,HD-Tilje3.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21573,HD-Ror1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21574,HD-Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21575,HD-Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21641,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21642,HD-Ror1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23606,HD-T_Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21664,HD-Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21596,HD-Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22265,HD-Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21640,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23601,HD-T_Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21597,HD-Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22267,HD-Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21665,HD-Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21638,HD-Ile1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21570,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21569,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21571,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21572,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21568,HD-Ile1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21627,HD-Garn-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23596,HD-T_Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21598,HD-Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22269,HD-Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21637,HD-Ile2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21666,HD-Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21632,HD-Ile6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23591,HD-T_Aare2.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21599,HD-Aare2.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22271,HD-Aare2.6-D-FF03,NULL,1
1300,836,419282.7813,7274337,25,25,246.5799408,1,34070,Shetland_base_Grid_G,NULL,1
770,602,415550,7256425,25,25,270,1,21667,HD-Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23586,HD-T_Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21600,HD-Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22273,HD-Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21668,HD-Aare2.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23581,HD-T_Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21601,HD-Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22275,HD-Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21669,HD-Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23576,HD-T_Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21602,HD-Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22277,HD-Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21670,HD-Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21671,HD-Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23571,HD-T_Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21603,HD-Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22279,HD-Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23546,HD-T_Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21604,HD-Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22281,HD-Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21672,HD-Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21673,HD-Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23494,HD-T_Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22604,HD-T_Aare1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21606,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21605,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22285,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22283,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23489,HD-T_Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21607,HD-Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22287,HD-Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21675,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23484,HD-T_Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21608,HD-Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22289,HD-Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21676,HD-Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21636,HD-Ile3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21660,HD-Aare2.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21567,HD-Ile2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23479,HD-T_Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21609,HD-Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22291,HD-Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21677,HD-Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23474,HD-T_Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21610,HD-Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22293,HD-Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23469,HD-T_Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21611,HD-Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22295,HD-Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21566,HD-Ile3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21680,HD-Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21635,HD-Ile4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21678,HD-Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22629,HD-T_Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21612,HD-Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22297,HD-Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21679,HD-Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22624,HD-T_Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21613,HD-Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22299,HD-Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21681,HD-Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22619,HD-T_Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21614,HD-Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22301,HD-Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22614,HD-T_Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21615,HD-Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22303,HD-Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21682,HD-Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21683,HD-Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23537,HD-T_Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21616,HD-Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22305,HD-Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21684,HD-Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23532,HD-T_Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21617,HD-Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22307,HD-Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23527,HD-T_Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21618,HD-Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22309,HD-Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21685,HD-Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21634,HD-Ile5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21686,HD-Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21565,HD-Ile4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23522,HD-T_Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21619,HD-Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22311,HD-Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23518,HD-T_Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23516,HD-T_Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21620,HD-Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22313,HD-Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21687,HD-Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21688,HD-Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21564,HD-Ile5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21633,HD-Ile6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21631,HD-Not1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21562,HD-Ile6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21563,HD-Ile6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21629,HD-Not2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21561,HD-Not1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21630,HD-Not2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21628,HD-Garn-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21559,HD-Not2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21560,HD-Not2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21556,HD-Garn-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21557,HD-Garn-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21558,HD-Garn-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23511,HD-T_Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21621,HD-Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22315,HD-Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21689,HD-Aare1.5-D-FF03,NULL,1
715,604,415661.8438,7256515,25,25,270,1,34694,lmue_Base_Shetland_Depth,NULL,1
770,602,415550,7256425,25,25,270,1,23506,HD-T_Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21622,HD-Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22317,HD-Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21690,HD-Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23499,HD-T_Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21623,HD-Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22319,HD-Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21691,HD-Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22609,HD-T_Aare1.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21692,HD-Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22398,HD-B_BAAT-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23609,HD-B_Aare-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21625,HD-AareBase-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21626,HD-AareBase-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22323,HD-AareBase-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22325,HD-AareBase-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22399,HD-B_BAAT-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23610,HD-B_Aare-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23517,HD-T_Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23523,HD-T_Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23521,HD-T_Aare1.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23526,HD-T_Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22608,HD-T_Aare1.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23528,HD-T_Aare1.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23531,HD-T_Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23533,HD-T_Aare1.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23536,HD-T_Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22615,HD-T_Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23538,HD-T_Aare1.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22613,HD-T_Aare1.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22618,HD-T_Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22620,HD-T_Aare1.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22623,HD-T_Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22625,HD-T_Aare1.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22628,HD-T_Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23512,HD-T_Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23507,HD-T_Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23515,HD-T_Aare1.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23510,HD-T_Aare1.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23502,HD-T_Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21674,HD-Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23470,HD-T_Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23468,HD-T_Aare1.14-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22630,HD-T_Aare1.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23505,HD-T_Aare1.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23473,HD-T_Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22610,HD-T_Aare1.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23498,HD-T_Aare1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23475,HD-T_Aare1.15-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,21659,HD-Aare2.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23478,HD-T_Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22603,HD-T_Aare1-D-FF03,NULL,1
981,659,416225,7263075,25,25,270,1,34005,TestNewJSCHO,NULL,1
770,602,415550,7256425,25,25,270,1,21639,HD-Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23612,HD-T_Aare-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23480,HD-T_Aare1.16-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22403,HD-T_BAAT-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23483,HD-T_Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23485,HD-T_Aare1.17-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23488,HD-T_Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23490,HD-T_Aare1.18-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23493,HD-T_Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23545,HD-T_Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23495,HD-T_Aare1.19-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22605,HD-T_Aare1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23547,HD-T_Aare2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23570,HD-T_Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23575,HD-T_Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23572,HD-T_Aare2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23540,HD-T_Aare2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23577,HD-T_Aare2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23580,HD-T_Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23582,HD-T_Aare2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23585,HD-T_Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23587,HD-T_Aare2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23590,HD-T_Aare2.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23592,HD-T_Aare2.6-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23595,HD-T_Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23597,HD-T_Aare2.7-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23600,HD-T_Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23602,HD-T_Aare2.8-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23605,HD-T_Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23550,HD-T_Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23607,HD-T_Aare2.9-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23552,HD-T_Aare2.10-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23555,HD-T_Aare2.11-D-FF03,NULL,1
706,594,406372,7274304,54,54,270,1,33801,eima_radon_guide_grid,NULL,1
770,602,415550,7256425,25,25,270,1,23557,HD-T_Aare2.11-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23560,HD-T_Aare2.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23562,HD-T_Aare2.12-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23565,HD-T_Aare2.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23567,HD-T_Aare2.13-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23542,HD-T_Aare2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,23614,HD-T_Aare-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22518,HD-T_Tilje1.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22513,HD-T_Tilje1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22520,HD-T_Tilje1.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22523,HD-T_Tilje1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22585,HD-T_Tilje-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22532,HD-T_Tilje2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22525,HD-T_Tilje1.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22515,HD-T_Tilje1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22527,HD-T_Tilje2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22534,HD-T_Tilje2.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22537,HD-T_Tilje2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22539,HD-T_Tilje2.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22542,HD-T_Tilje2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22544,HD-T_Tilje2.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22547,HD-T_Tilje2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22549,HD-T_Tilje2.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22552,HD-T_Tilje2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22561,HD-T_Tilje3.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22556,HD-T_Tilje3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22554,HD-T_Tilje2.5-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22529,HD-T_Tilje2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22563,HD-T_Tilje3.1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22566,HD-T_Tilje3.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22568,HD-T_Tilje3.2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22571,HD-T_Tilje3.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22576,HD-T_Tilje3.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22573,HD-T_Tilje3.3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22578,HD-T_Tilje3.4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22558,HD-T_Tilje3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22581,HD-T_Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22587,HD-T_Tilje-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22583,HD-T_Tilje4-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22483,HD-T_Ror1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22492,HD-T_Ror-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22485,HD-T_Ror1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22488,HD-T_Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22422,HD-T_Ile1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22402,HD-T_BAAT-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22494,HD-T_Ror-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22490,HD-T_Ror2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22409,HD-T_FANGST-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22451,HD-T_Ile-D-FF03,NULL,1
881,641,413000,7257000,25,25,270,1,33243,HD+4D13+01_86+BI+Tilje34,NULL,1
770,602,415550,7256425,25,25,270,1,22424,HD-T_Ile1-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22427,HD-T_Ile2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22432,HD-T_Ile3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22429,HD-T_Ile2-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22434,HD-T_Ile3-D-FF03,NULL,1
770,602,415550,7256425,25,25,270,1,22437,HD-T_Ile4-D-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22477,HD-T_Not-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22472,HD-T_Not2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21698,HD-Not2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,11012,HD-Not2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21699,HD-Not2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,11014,HD-Not2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22435,HD-T_Ile3-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22467,HD-T_Not1-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21705,HD-Ile3-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,11026,HD-Ile3-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22430,HD-T_Ile2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21700,HD-Not1-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,11016,HD-Not1-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22454,HD-T_Ile-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21706,HD-Ile2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,22450,HD-T_Ile6-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,11028,HD-Ile2-T-FF03,NULL,1
770,603,415550,7256425,25,25,270,1,21701,HD-Ile6-T-FF03,NULL,1
